"Country","Continent","Rank","Title","Artists","Album","Explicit","Duration","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","genre","Unnamed..0","title"
"Belgium","Europe",2,"ROCKSTAR (feat. Roddy Ricch)","DaBaby, Roddy Ricch","BLAME IT ON BABY",1,"3:01",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,"audio_features","7ytR5pFWmSjzHJIeQkgog4","spotify:track:7ytR5pFWmSjzHJIeQkgog4","https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4","https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4",181733,4,"Rap",NA,""
"Belgium","Europe",2,"ROCKSTAR (feat. Roddy Ricch)","DaBaby, Roddy Ricch","BLAME IT ON BABY",1,"3:01",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,179.954,"audio_features","7ytR5pFWmSjzHJIeQkgog4","spotify:track:7ytR5pFWmSjzHJIeQkgog4","https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4","https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4",181733,4,"Pop",NA,""
"Belgium","Europe",3,"Roses - Imanbek Remix","SAINt JHN, Imanbek","Roses (Imanbek Remix)",1,"2:56",0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,"audio_features","24Yi9hE78yPEbZ4kxyoXAI","spotify:track:24Yi9hE78yPEbZ4kxyoXAI","https://api.spotify.com/v1/tracks/24Yi9hE78yPEbZ4kxyoXAI","https://api.spotify.com/v1/audio-analysis/24Yi9hE78yPEbZ4kxyoXAI",176840,4,"Pop",NA,""
"Belgium","Europe",5,"Toosie Slide","Drake","Dark Lane Demo Tapes",1,"4:07",0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,"audio_features","127QTOFJsJQp5LbJbu3A1y","spotify:track:127QTOFJsJQp5LbJbu3A1y","https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y","https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y",247059,4,"Rap",NA,""
"Belgium","Europe",5,"Toosie Slide","Drake","Dark Lane Demo Tapes",1,"4:07",0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,163.236,"audio_features","127QTOFJsJQp5LbJbu3A1y","spotify:track:127QTOFJsJQp5LbJbu3A1y","https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y","https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y",247059,4,"Pop",NA,""
"Belgium","Europe",7,"ily (i love you baby) (feat. Emilee)","Surf Mesa, Emilee","ily (i love you baby) (feat. Emilee)",0,"2:56",0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,"audio_features","62aP9fBQKYKxi7PDXwcUAS","spotify:track:62aP9fBQKYKxi7PDXwcUAS","https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS","https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS",176547,4,"Pop",NA,""
"Belgium","Europe",8,"GOOBA","6ix9ine","GOOBA",1,"2:12",0.611,0.688,1,-5.688,1,0.341,0.0264,0,0.251,0.393,178.462,"audio_features","4NhDYoQTYCdWHTvlbGVgwo","spotify:track:4NhDYoQTYCdWHTvlbGVgwo","https://api.spotify.com/v1/tracks/4NhDYoQTYCdWHTvlbGVgwo","https://api.spotify.com/v1/audio-analysis/4NhDYoQTYCdWHTvlbGVgwo",132303,4,"Underground Rap",NA,""
"Belgium","Europe",8,"GOOBA","6ix9ine","GOOBA",1,"2:12",0.611,0.688,1,-5.688,1,0.341,0.0264,0,0.251,0.393,178.462,"audio_features","4NhDYoQTYCdWHTvlbGVgwo","spotify:track:4NhDYoQTYCdWHTvlbGVgwo","https://api.spotify.com/v1/tracks/4NhDYoQTYCdWHTvlbGVgwo","https://api.spotify.com/v1/audio-analysis/4NhDYoQTYCdWHTvlbGVgwo",132303,4,"Rap",NA,""
"Belgium","Europe",9,"Rain On Me (with Ariana Grande)","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)",0,"3:02",0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,"audio_features","24ySl2hOPGCDcxBxFIqWBu","spotify:track:24ySl2hOPGCDcxBxFIqWBu","https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBxFIqWBu","https://api.spotify.com/v1/audio-analysis/24ySl2hOPGCDcxBxFIqWBu",182200,4,"Pop",NA,""
"Belgium","Europe",10,"Dance Monkey","Tones And I","Dance Monkey (Stripped Back) / Dance Monkey",0,"3:29",0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,196.156,"audio_features","1rgnBhdG2JDFTbYkYRZAku","spotify:track:1rgnBhdG2JDFTbYkYRZAku","https://api.spotify.com/v1/tracks/1rgnBhdG2JDFTbYkYRZAku","https://api.spotify.com/v1/audio-analysis/1rgnBhdG2JDFTbYkYRZAku",209755,4,"Pop",NA,""
"Belgium","Europe",12,"Supalonely","BENEE, Gus Dapperton","STELLA & STEVE",1,"3:43",0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,"audio_features","4nK5YrxbMGZstTLbvj6Gxw","spotify:track:4nK5YrxbMGZstTLbvj6Gxw","https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw","https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw",223480,4,"Pop",NA,""
"Belgium","Europe",13,"Don't Start Now","Dua Lipa","Future Nostalgia",0,"3:03",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,"audio_features","6WrI0LAC5M1Rw2MnX2ZvEg","spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg","https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg","https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg",183290,4,"Pop",NA,""
"Belgium","Europe",14,"THE SCOTTS","THE SCOTTS, Travis Scott, Kid Cudi","THE SCOTTS",1,"2:45",0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,"audio_features","39Yp9wwQiSRIDOvrVg7mbk","spotify:track:39Yp9wwQiSRIDOvrVg7mbk","https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvrVg7mbk","https://api.spotify.com/v1/audio-analysis/39Yp9wwQiSRIDOvrVg7mbk",165978,4,"Underground Rap",NA,""
"Belgium","Europe",14,"THE SCOTTS","THE SCOTTS, Travis Scott, Kid Cudi","THE SCOTTS",1,"2:45",0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,"audio_features","39Yp9wwQiSRIDOvrVg7mbk","spotify:track:39Yp9wwQiSRIDOvrVg7mbk","https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvrVg7mbk","https://api.spotify.com/v1/audio-analysis/39Yp9wwQiSRIDOvrVg7mbk",165978,4,"Rap",NA,""
"Belgium","Europe",15,"Sunday Best","Surfaces","Where the Light Is",0,"2:38",0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,"audio_features","1Cv1YLb4q0RzL6pybtaMLo","spotify:track:1Cv1YLb4q0RzL6pybtaMLo","https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo","https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo",158571,4,"Pop",NA,""
"Belgium","Europe",16,"The Box","Roddy Ricch","Please Excuse Me For Being Antisocial",1,"3:16",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,"audio_features","0nbXyq5TXYPCO7pr3N8S4I","spotify:track:0nbXyq5TXYPCO7pr3N8S4I","https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I","https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I",196653,4,"Dark Trap",NA,""
"Belgium","Europe",16,"The Box","Roddy Ricch","Please Excuse Me For Being Antisocial",1,"3:16",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,"audio_features","0nbXyq5TXYPCO7pr3N8S4I","spotify:track:0nbXyq5TXYPCO7pr3N8S4I","https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I","https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I",196653,4,"Rap",NA,""
"Belgium","Europe",16,"The Box","Roddy Ricch","Please Excuse Me For Being Antisocial",1,"3:16",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,"audio_features","0nbXyq5TXYPCO7pr3N8S4I","spotify:track:0nbXyq5TXYPCO7pr3N8S4I","https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I","https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I",196653,4,"Pop",NA,""
"Belgium","Europe",16,"The Box","Roddy Ricch","Please Excuse Me For Being Antisocial",1,"3:16",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,"audio_features","0nbXyq5TXYPCO7pr3N8S4I","spotify:track:0nbXyq5TXYPCO7pr3N8S4I","https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I","https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I",196653,4,"Hiphop",NA,""
"Belgium","Europe",17,"Stuck with U (with Justin Bieber)","Ariana Grande, Justin Bieber","Stuck with U",0,"3:48",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,"audio_features","4HBZA5flZLE435QTztThqH","spotify:track:4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH",228482,3,"RnB",NA,""
"Belgium","Europe",17,"Stuck with U (with Justin Bieber)","Ariana Grande, Justin Bieber","Stuck with U",0,"3:48",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,"audio_features","4HBZA5flZLE435QTztThqH","spotify:track:4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH",228482,3,"Pop",NA,""
"Belgium","Europe",18,"Ride It","Regard","Ride It",0,"2:37",0.794,0.5,3,-8.025,1,0.0371,0.367,0.000303,0.0458,0.831,138.003,"audio_features","5rWia6d9DtaErAjnDLgZn8","spotify:track:5rWia6d9DtaErAjnDLgZn8","https://api.spotify.com/v1/tracks/5rWia6d9DtaErAjnDLgZn8","https://api.spotify.com/v1/audio-analysis/5rWia6d9DtaErAjnDLgZn8",189480,4,"RnB",NA,""
"Belgium","Europe",19,"Falling","Trevor Daniel","Nicotine",0,"2:39",0.663,0.873,2,-5.878,0,0.0371,0.0193,0.265,0.198,0.321,140.03,"audio_features","5RgAeMkaSBSSz3HGNXJv9G","spotify:track:5RgAeMkaSBSSz3HGNXJv9G","https://api.spotify.com/v1/tracks/5RgAeMkaSBSSz3HGNXJv9G","https://api.spotify.com/v1/audio-analysis/5RgAeMkaSBSSz3HGNXJv9G",233143,4,"Dark Trap",NA,""
"Belgium","Europe",19,"Falling","Trevor Daniel","Nicotine",0,"2:39",0.5,0.981,9,-4.412,0,0.389,0.0103,0.344,0.274,0.233,159.87,"audio_features","0jnnSR3Xjaf2ItDeSuGudG","spotify:track:0jnnSR3Xjaf2ItDeSuGudG","https://api.spotify.com/v1/tracks/0jnnSR3Xjaf2ItDeSuGudG","https://api.spotify.com/v1/audio-analysis/0jnnSR3Xjaf2ItDeSuGudG",172500,4,"Dark Trap",NA,""
"Belgium","Europe",19,"Falling","Trevor Daniel","Nicotine",0,"2:39",0.477,0.8,5,-6.718,0,0.0528,0.0681,0.0197,0.119,0.16,115.089,"audio_features","1whDZPQyzSU7mZQGWiVBHi","spotify:track:1whDZPQyzSU7mZQGWiVBHi","https://api.spotify.com/v1/tracks/1whDZPQyzSU7mZQGWiVBHi","https://api.spotify.com/v1/audio-analysis/1whDZPQyzSU7mZQGWiVBHi",178728,4,"Dark Trap",NA,""
"Belgium","Europe",19,"Falling","Trevor Daniel","Nicotine",0,"2:39",0.603,0.808,5,-7.78,0,0.0308,0.0065,0.888,0.192,0.416,143.998,"audio_features","74XyjmGzj9vzii69iWiaBC","spotify:track:74XyjmGzj9vzii69iWiaBC","https://api.spotify.com/v1/tracks/74XyjmGzj9vzii69iWiaBC","https://api.spotify.com/v1/audio-analysis/74XyjmGzj9vzii69iWiaBC",210447,4,"Dark Trap",NA,""
"Belgium","Europe",19,"Falling","Trevor Daniel","Nicotine",0,"2:39",0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,"audio_features","4TnjEaWOeW0eKTKIEvJyCa","spotify:track:4TnjEaWOeW0eKTKIEvJyCa","https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa","https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa",159382,4,"Underground Rap",NA,""
"Belgium","Europe",19,"Falling","Trevor Daniel","Nicotine",0,"2:39",0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,"audio_features","1ZMiCix7XSAbfAJlEZWMCp","spotify:track:1ZMiCix7XSAbfAJlEZWMCp","https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp","https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp",240133,4,"Emo",NA,""
"Belgium","Europe",19,"Falling","Trevor Daniel","Nicotine",0,"2:39",0.607,0.613,10,-14.786,0,0.292,0.789,0,0.16,0.44,100.211,"audio_features","0n9DFrzYy1E7iQMjsqomiU","spotify:track:0n9DFrzYy1E7iQMjsqomiU","https://api.spotify.com/v1/tracks/0n9DFrzYy1E7iQMjsqomiU","https://api.spotify.com/v1/audio-analysis/0n9DFrzYy1E7iQMjsqomiU",209577,4,"Rap",NA,""
"Belgium","Europe",19,"Falling","Trevor Daniel","Nicotine",0,"2:39",0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,"audio_features","4TnjEaWOeW0eKTKIEvJyCa","spotify:track:4TnjEaWOeW0eKTKIEvJyCa","https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa","https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa",159382,4,"Pop",NA,""
"Belgium","Europe",19,"Falling","Trevor Daniel","Nicotine",0,"2:39",0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,"audio_features","4TnjEaWOeW0eKTKIEvJyCa","spotify:track:4TnjEaWOeW0eKTKIEvJyCa","https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa","https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa",159382,4,"Hiphop",NA,""
"Belgium","Europe",21,"Before You Go","Lewis Capaldi","Divinely Uninspired To A Hellish Extent (Extended Edition)",0,"3:35",0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,"audio_features","7ce20yLkzuXXLUhzIDoZih","spotify:track:7ce20yLkzuXXLUhzIDoZih","https://api.spotify.com/v1/tracks/7ce20yLkzuXXLUhzIDoZih","https://api.spotify.com/v1/audio-analysis/7ce20yLkzuXXLUhzIDoZih",215107,4,"Emo",NA,""
"Belgium","Europe",22,"In Your Eyes","The Weeknd","After Hours",1,"3:57",0.667,0.72,7,-5.349,0,0.0331,0.00255,7.89e-05,0.0753,0.705,200.042,"audio_features","3XnkZylcAZ86QAiGVnRVy8","spotify:track:3XnkZylcAZ86QAiGVnRVy8","https://api.spotify.com/v1/tracks/3XnkZylcAZ86QAiGVnRVy8","https://api.spotify.com/v1/audio-analysis/3XnkZylcAZ86QAiGVnRVy8",237522,4,"RnB",NA,""
"Belgium","Europe",22,"In Your Eyes","The Weeknd","After Hours",1,"3:57",0.814,0.788,11,-5.9,0,0.113,0.0285,0.00019,0.0691,0.46,123.01,"audio_features","2etqFHUtEaLNXFWDpE9sRl","spotify:track:2etqFHUtEaLNXFWDpE9sRl","https://api.spotify.com/v1/tracks/2etqFHUtEaLNXFWDpE9sRl","https://api.spotify.com/v1/audio-analysis/2etqFHUtEaLNXFWDpE9sRl",240000,4,"Pop",NA,""
"Belgium","Europe",22,"In Your Eyes","The Weeknd","After Hours",1,"3:57",0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,200.042,"audio_features","7szuecWAPwGoV1e5vGu8tl","spotify:track:7szuecWAPwGoV1e5vGu8tl","https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl","https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl",237520,4,"Pop",NA,""
"Belgium","Europe",23,"Break My Heart","Dua Lipa","Future Nostalgia",0,"3:41",0.73,0.729,4,-3.434,0,0.0883,0.167,1.39e-06,0.349,0.467,113.013,"audio_features","017PF4Q3l4DBUiWoXk4OWT","spotify:track:017PF4Q3l4DBUiWoXk4OWT","https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT","https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT",221820,4,"Pop",NA,""
"Belgium","Europe",26,"Say So","Doja Cat","Hot Pink",1,"3:57",0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,"audio_features","3Dv1eDb0MEgF93GpLXlucZ","spotify:track:3Dv1eDb0MEgF93GpLXlucZ","https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ","https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ",237893,4,"Pop",NA,""
"Belgium","Europe",28,"Blueberry Faygo","Lil Mosey","Certified Hitmaker",1,"2:42",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,198.068,"audio_features","22LAwLoDA5b4AaGSkg6bKW","spotify:track:22LAwLoDA5b4AaGSkg6bKW","https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW","https://api.spotify.com/v1/audio-analysis/22LAwLoDA5b4AaGSkg6bKW",162547,4,"Underground Rap",NA,""
"Belgium","Europe",28,"Blueberry Faygo","Lil Mosey","Certified Hitmaker",1,"2:42",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,"audio_features","6wJYhPfqk3KGhHRG76WzOh","spotify:track:6wJYhPfqk3KGhHRG76WzOh","https://api.spotify.com/v1/tracks/6wJYhPfqk3KGhHRG76WzOh","https://api.spotify.com/v1/audio-analysis/6wJYhPfqk3KGhHRG76WzOh",162547,4,"Rap",NA,""
"Belgium","Europe",28,"Blueberry Faygo","Lil Mosey","Certified Hitmaker",1,"2:42",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,198.068,"audio_features","22LAwLoDA5b4AaGSkg6bKW","spotify:track:22LAwLoDA5b4AaGSkg6bKW","https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW","https://api.spotify.com/v1/audio-analysis/22LAwLoDA5b4AaGSkg6bKW",162547,4,"Pop",NA,""
"Belgium","Europe",29,"If the World Was Ending - feat. Julia Michaels","JP Saxe, Julia Michaels","If the World Was Ending (feat. Julia Michaels)",0,"3:28",0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,151.602,"audio_features","2kJwzbxV2ppxnQoYw4GLBZ","spotify:track:2kJwzbxV2ppxnQoYw4GLBZ","https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ","https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ",208687,4,"Emo",NA,""
"Belgium","Europe",30,"Someone You Loved","Lewis Capaldi","Divinely Uninspired To A Hellish Extent",0,"3:02",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,"audio_features","7qEHsqek33rTcFNT9PFqLf","spotify:track:7qEHsqek33rTcFNT9PFqLf","https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf","https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf",182161,4,"Emo",NA,""
"Belgium","Europe",30,"Someone You Loved","Lewis Capaldi","Divinely Uninspired To A Hellish Extent",0,"3:02",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,"audio_features","2TIlqbIneP0ZY1O0EzYLlc","spotify:track:2TIlqbIneP0ZY1O0EzYLlc","https://api.spotify.com/v1/tracks/2TIlqbIneP0ZY1O0EzYLlc","https://api.spotify.com/v1/audio-analysis/2TIlqbIneP0ZY1O0EzYLlc",182161,4,"Pop",NA,""
"Belgium","Europe",30,"Someone You Loved","Lewis Capaldi","Divinely Uninspired To A Hellish Extent",0,"3:02",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,"audio_features","7qEHsqek33rTcFNT9PFqLf","spotify:track:7qEHsqek33rTcFNT9PFqLf","https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf","https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf",182161,4,"Pop",NA,""
"Belgium","Europe",31,"goosebumps","Travis Scott","Birds In The Trap Sing McKnight",1,"4:03",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,"audio_features","6gBFPUFcJLzWGx4lenP6h2","spotify:track:6gBFPUFcJLzWGx4lenP6h2","https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2","https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2",243837,4,"Rap",NA,""
"Belgium","Europe",31,"goosebumps","Travis Scott","Birds In The Trap Sing McKnight",1,"4:03",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,"audio_features","6gBFPUFcJLzWGx4lenP6h2","spotify:track:6gBFPUFcJLzWGx4lenP6h2","https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2","https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2",243837,4,"Hiphop",NA,""
"Belgium","Europe",34,"ROXANNE","Arizona Zervas","ROXANNE",1,"2:43",0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,"audio_features","696DnlkuDOXcMAnKlTgXXK","spotify:track:696DnlkuDOXcMAnKlTgXXK","https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK","https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK",163636,5,"Underground Rap",NA,""
"Belgium","Europe",34,"ROXANNE","Arizona Zervas","ROXANNE",1,"2:43",0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,"audio_features","1ZPWWSwCkxKfqdp4H0RFCo","spotify:track:1ZPWWSwCkxKfqdp4H0RFCo","https://api.spotify.com/v1/tracks/1ZPWWSwCkxKfqdp4H0RFCo","https://api.spotify.com/v1/audio-analysis/1ZPWWSwCkxKfqdp4H0RFCo",163636,5,"Pop",NA,""
"Belgium","Europe",35,"MAMACITA","Black Eyed Peas, Ozuna, J. Rey Soul","MAMACITA",1,"4:09",0.786,0.733,6,-4.961,0,0.127,0.0257,0,0.143,0.358,202.092,"audio_features","51wFQM8W0YfXTmHusXUr5i","spotify:track:51wFQM8W0YfXTmHusXUr5i","https://api.spotify.com/v1/tracks/51wFQM8W0YfXTmHusXUr5i","https://api.spotify.com/v1/audio-analysis/51wFQM8W0YfXTmHusXUr5i",202653,4,"Hiphop",NA,""
"Belgium","Europe",36,"Party Girl","StaySolidRocky","Party Girl",0,"2:27",0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,"audio_features","5RqR4ZCCKJDcBLIn4sih9l","spotify:track:5RqR4ZCCKJDcBLIn4sih9l","https://api.spotify.com/v1/tracks/5RqR4ZCCKJDcBLIn4sih9l","https://api.spotify.com/v1/audio-analysis/5RqR4ZCCKJDcBLIn4sih9l",147800,4,"Underground Rap",NA,""
"Belgium","Europe",36,"Party Girl","StaySolidRocky","Party Girl",0,"2:27",0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,"audio_features","5RqR4ZCCKJDcBLIn4sih9l","spotify:track:5RqR4ZCCKJDcBLIn4sih9l","https://api.spotify.com/v1/tracks/5RqR4ZCCKJDcBLIn4sih9l","https://api.spotify.com/v1/audio-analysis/5RqR4ZCCKJDcBLIn4sih9l",147800,4,"Rap",NA,""
"Belgium","Europe",38,"SICKO MODE","Travis Scott","ASTROWORLD",1,"5:12",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,"audio_features","2xLMifQCjDGFmkHkpNLD9h","spotify:track:2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h",312820,4,"Rap",NA,""
"Belgium","Europe",38,"SICKO MODE","Travis Scott","ASTROWORLD",1,"5:12",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,"audio_features","2xLMifQCjDGFmkHkpNLD9h","spotify:track:2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h",312820,4,"RnB",NA,""
"Belgium","Europe",38,"SICKO MODE","Travis Scott","ASTROWORLD",1,"5:12",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,"audio_features","2xLMifQCjDGFmkHkpNLD9h","spotify:track:2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h",312820,4,"Hiphop",NA,""
"Belgium","Europe",39,"Skechers","DripReport","Skechers",1,"1:46",0.903,0.327,1,-9.727,1,0.0877,0.26,0.011,0.108,0.274,100.008,"audio_features","2alc8VZAzDgdAsL2QMk3hu","spotify:track:2alc8VZAzDgdAsL2QMk3hu","https://api.spotify.com/v1/tracks/2alc8VZAzDgdAsL2QMk3hu","https://api.spotify.com/v1/audio-analysis/2alc8VZAzDgdAsL2QMk3hu",106000,4,"Rap",NA,""
"Belgium","Europe",41,"everything i wanted","Billie Eilish","everything i wanted",0,"4:05",0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,"audio_features","3ZCTVFBt2Brf31RLEnCkWJ","spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ","https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ",245426,4,"Emo",NA,""
